Partition,Algorithm,BlendWeight,User,TestTime,NAttempted,NGood,Coverage,RMSE,Predict.nDCG,Predict.nDCG.Raw,TopN.nDCG,AvgPrec,Rank,RecipRank
5,lucene,,31476,0.048,5,5,1.0,0.2542953865519815,0.9954159738026584,14.215622090756977,0.0,0.0,,0.0
5,lucene,,32780,0.054,5,5,1.0,0.3757020822616636,0.9945760557564168,12.004142376861159,0.0,0.0,,0.0
5,lucene,,32785,0.034,5,5,1.0,1.4446106251833468,0.9855124959960664,16.242566681438525,0.0,0.0,,0.0
5,lucene,,34156,0.058,5,5,1.0,0.6098906097219963,0.9775010236562883,15.211763525616098,0.0,0.0,,0.0
5,lucene,,34239,0.028,5,5,1.0,0.32828188303528977,1.0,16.412016721114163,0.16624420601527468,0.10882352941176471,10,0.1
5,lucene,,34664,0.029,5,5,1.0,1.563929637804639,0.9018765697321091,11.489057293322526,0.0,0.0,,0.0
5,lucene,,35259,0.051000000000000004,5,4,0.8,0.5045345793847987,0.9409648290008868,11.892789260714373,0.0,0.0,,0.0
5,lucene,,36229,0.03,5,5,1.0,0.7795857356521901,0.9796169680724995,13.680960369793672,0.0,0.0,,0.0
5,lucene,,36624,0.034,5,5,1.0,0.5051362769726527,0.9807414893378015,14.4964252465794,0.0,0.0,,0.0
5,lucene,,37091,0.027,5,5,1.0,0.723152354967062,0.9735305166829865,15.427101804652795,0.06465230601589633,0.047619047619047616,21,0.047619047619047616
5,lucene,,38159,0.5660000000000001,5,5,1.0,0.2401993718001268,1.0,12.465622090756977,0.0,0.0,,0.0
5,lucene,,39061,0.037,5,5,1.0,1.236327580839048,0.8627812045942346,8.850410409469312,0.0,0.0,,0.0
5,lucene,,39250,0.039,5,5,1.0,0.5108619355922793,1.0,14.465622090756977,0.0,0.0,,0.0
5,lucene,,40071,0.033,5,5,1.0,0.4672834050612237,0.973817746765105,16.162016721114163,0.060801618218300546,0.045454545454545456,22,0.045454545454545456
5,lucene,,42015,0.017,5,4,0.8,0.563777343351919,0.89062712917542,12.02371901428583,0.0,0.0,,0.0
5,lucene,,42367,0.043000000000000003,5,5,1.0,0.6067361051517376,0.9749025669283183,12.254142376861159,0.0,0.0,,0.0
5,lucene,,43116,0.026000000000000002,5,5,1.0,0.2772684154903643,1.0,16.56189012336513,0.0723988822476879,0.05555555555555555,18,0.05555555555555555
5,lucene,,44459,0.075,5,5,1.0,0.8881624358185262,0.9351318052701418,14.41587528625504,0.0,0.0,,0.0
5,lucene,,45854,0.045,5,5,1.0,0.3938800512588287,0.9839351134072948,15.31189012336513,0.07430069844379031,0.09090909090909091,11,0.09090909090909091
5,lucene,,46093,0.031,5,5,1.0,1.2582723606958277,0.9233748852890441,11.961763525616098,0.0,0.0,,0.0
5,lucene,,46392,0.044,5,5,1.0,0.5784719237137206,0.9822671820618994,14.06189012336513,0.0,0.0,,0.0
5,lucene,,47573,0.032,5,5,1.0,0.6872698551437685,0.9820988998287831,13.715622090756977,0.07244409776648689,0.09090909090909091,11,0.09090909090909091
5,lucene,,47953,0.056,5,5,1.0,1.0841407928123703,0.9111792692768107,11.680960369793672,0.0,0.0,,0.0
5,lucene,,48098,0.047,5,5,1.0,0.3121237566145258,0.9978750640973449,16.27722840240183,0.0,0.0,,0.0
5,lucene,,48410,0.051000000000000004,5,4,0.8,0.7601833357081281,0.8672598517770103,11.7082541375001,0.05141629977265101,0.05,20,0.05
5,lucene,,48512,0.045,5,4,0.8,1.198917730134402,0.7586547662129843,5.0773243839286435,0.0,0.0,,0.0
5,lucene,,48838,0.054,5,5,1.0,0.6119494870289668,0.988560369468338,15.946678442077467,0.0,0.0,,0.0
5,lucene,,52437,0.041,5,5,1.0,0.32317604346683293,0.9976203268568917,14.531086967542706,0.0,0.0,,0.0
5,lucene,,53023,0.036000000000000004,5,5,1.0,0.6504216784336039,1.0,13.069607253646886,0.0,0.0,,0.0
5,lucene,,53834,0.054,5,5,1.0,1.2255105615231963,0.9290517617745866,11.48134016304077,0.0,0.0,,0.0
5,lucene,,53877,0.042,5,5,1.0,0.3335234483634645,1.0,12.284945532683583,0.0,0.0,,0.0
5,lucene,,56889,0.043000000000000003,5,5,1.0,1.0636468672247699,0.946770321828194,11.838550902326398,0.0,0.0,,0.0
5,lucene,,57242,0.031,5,5,1.0,0.2853785617829138,0.9978126647800852,15.81189012336513,0.0,0.0,,0.0
5,lucene,,57866,0.03,5,5,1.0,1.0576933859073476,0.9830467387302566,14.4964252465794,0.0,0.0,,0.0
5,lucene,,58166,0.053,5,5,1.0,0.6865156496723566,0.9917852779558396,12.088550902326398,0.0,0.0,,0.0
5,lucene,,58579,0.035,5,5,1.0,0.44397327980139345,0.985403467143771,16.87735500015086,0.12572769060651795,0.2,5,0.2
5,lucene,,59812,0.055,5,5,1.0,0.378565169702417,0.9849153167504135,14.31189012336513,0.0,0.0,,0.0
5,lucene,,60349,0.045,5,5,1.0,0.9279528725350572,0.9677348848740503,11.069607253646886,0.0,0.0,,0.0
5,lucene,,61276,0.026000000000000002,5,5,1.0,1.5611901025421193,0.8477174315279157,12.677101804652795,0.0,0.0,,0.0
5,lucene,,61305,0.053,5,5,1.0,0.4751883381692898,1.0,13.784945532683583,0.108814358130292,0.125,8,0.125
5,lucene,,62732,0.024,5,5,1.0,0.8853241102911104,0.9801165680265317,12.907874344253004,0.09717661256407446,0.06666666666666667,15,0.06666666666666667
5,lucene,,65155,0.048,5,5,1.0,0.6838488959783148,0.9837475117396886,11.169733851395918,0.0,0.0,,0.0
5,lucene,,67608,0.023,5,5,1.0,1.0159270574819736,0.9627414369363226,12.919733851395918,0.0,0.0,,0.0
5,lucene,,68558,0.042,5,5,1.0,0.7047130600912267,0.984898284271582,12.034945532683583,0.0,0.0,,0.0
5,lucene,,68594,0.034,5,5,1.0,0.7537659960520788,0.9457884391627278,15.162016721114163,0.0,0.0,,0.0
5,lucene,,69335,0.046,5,5,1.0,1.2431050198913958,0.9588051641220159,14.684818934934553,0.0,0.0,,0.0
5,lucene,,69498,0.037,5,5,1.0,0.7411519114619153,0.9774672513051744,13.684818934934553,0.0,0.0,,0.0
5,lucene,,70835,0.033,5,5,1.0,0.6473723028728066,0.9602286880755262,14.946678442077467,0.0,0.0,,0.0
5,lucene,,70905,0.046,5,5,1.0,0.5792577732449494,0.9688706141669404,12.565748688506009,0.0,0.0,,0.0
5,lucene,,74248,0.042,5,4,0.8,0.8418962313441604,0.9409648290008868,11.892789260714373,0.0,0.0,,0.0
5,lucene,,75195,0.051000000000000004,5,5,1.0,0.3642096666970309,1.0,15.346551844328435,0.0,0.0,,0.0
5,lucene,,75754,0.04,5,5,1.0,1.0560374464264293,0.9775003326464001,13.050030616222216,0.0,0.0,,0.0
5,lucene,,75893,0.027,5,5,1.0,1.4260065870787035,0.9642577773815633,13.489057293322526,0.08414037787914676,0.05263157894736842,19,0.05263157894736842
5,lucene,,76284,0.051000000000000004,5,4,0.8,0.31140541480233574,0.9328097110071956,11.9582541375001,0.0,0.0,,0.0
5,lucene,,76630,0.024,5,5,1.0,1.0047205752552242,0.9790682088751352,14.050030616222216,0.0,0.0,,0.0
5,lucene,,79846,0.036000000000000004,5,5,1.0,0.25459873611939815,1.0,14.315748688506009,0.0,0.0,,0.0
5,lucene,,80874,0.05,5,5,1.0,0.8300334742721164,1.0,15.91587528625504,0.0,0.0,,0.0
5,lucene,,81114,0.045,5,5,1.0,1.0352400491850535,0.9864837613199109,14.615495493007945,0.0,0.0,,0.0
5,lucene,,81435,0.02,5,4,0.8,0.5149250721024166,0.8498200457404503,12.77371901428583,0.0704766137297557,0.05263157894736842,19,0.05263157894736842
5,lucene,,81783,0.041,5,5,1.0,0.8125200729654641,0.9419779111122704,14.927101804652795,0.0,0.0,,0.0
5,lucene,,81998,0.031,5,5,1.0,1.281027675129644,0.953238408834875,10.19253606521631,0.0,0.0,,0.0
5,lucene,,82647,0.027,5,5,1.0,0.4147053020346652,1.0,12.919733851395918,0.0,0.0,,0.0
5,lucene,,83182,0.032,5,5,1.0,0.6055821909780679,0.97095999420239,12.865495493007945,0.0,0.0,,0.0
5,lucene,,83360,0.026000000000000002,5,4,0.8,0.2854800084557956,0.9070663757096733,10.2082541375001,0.09335212804032357,0.07142857142857142,14,0.07142857142857142
5,lucene,,83416,0.02,5,5,1.0,0.6600745297608005,0.9934523163193794,15.777228402401827,0.0,0.0,,0.0
5,lucene,,83507,0.05,5,5,1.0,0.402878244268821,1.0,12.965622090756977,0.0,0.0,,0.0
5,lucene,,83556,0.052000000000000005,5,5,1.0,1.2181521128680786,1.0,16.246425246579403,0.0,0.0,,0.0
5,lucene,,85617,0.041,5,5,1.0,0.8785422285378283,0.9597046682647131,12.00028381172028,0.0,0.0,,0.0
5,lucene,,86309,0.015,5,5,1.0,1.4374725430038002,0.9845425738628439,13.2464252465794,0.0,0.0,,0.0
5,lucene,,86449,0.025,5,5,1.0,0.45859295957584406,0.9852176115881034,16.662016721114163,0.0,0.0,,0.0
5,lucene,,86592,0.053,5,5,1.0,0.5941775899376195,0.9677108226503912,14.06189012336513,0.06085290933879453,0.043478260869565216,23,0.043478260869565216
5,lucene,,87042,0.056,5,5,1.0,0.5033197380454448,0.9737629509689091,16.12735500015086,0.0,0.0,,0.0
5,lucene,,88394,0.055,5,5,1.0,0.5678637010107302,0.9772812826808126,10.754142376861159,0.0,0.0,,0.0
5,lucene,,88455,0.023,5,5,1.0,0.5884615860215683,0.9704021156443288,12.100410409469312,0.0631901702128143,0.07142857142857142,14,0.07142857142857142
5,lucene,,88608,0.047,5,5,1.0,0.5769605581564893,1.0,12.965622090756977,0.0,0.0,,0.0
5,lucene,,88928,0.033,5,5,1.0,0.5949101294886878,0.9675659026350709,14.91587528625504,0.06486819472985816,0.0625,16,0.0625
5,lucene,,89274,0.025,5,5,1.0,1.1368733507293671,0.9276313180967354,13.31189012336513,0.0,0.0,,0.0
5,lucene,,89617,0.039,5,5,1.0,0.7862784801569409,0.966812137230096,14.565748688506009,0.07743834646310956,0.125,8,0.125
5,lucene,,90462,0.055,5,5,1.0,0.7001551907432967,0.9832046497451045,14.635072130432615,0.0,0.0,,0.0
5,lucene,,91346,0.033,5,5,1.0,0.2788350262368971,1.0,15.031086967542706,0.0,0.0,,0.0
5,lucene,,92430,0.023,5,5,1.0,1.3207801296892505,0.8655606781092499,10.9964252465794,0.0,0.0,,0.0
5,lucene,,93347,0.015,5,4,0.8,1.1069987707610587,0.8735365742930689,9.77371901428583,0.0,0.0,,0.0
5,lucene,,93705,0.055,5,5,1.0,0.9686737190528973,0.9136395509508097,12.046172051081339,0.0,0.0,,0.0
5,lucene,,96610,0.031,5,5,1.0,0.5495781515736969,1.0,13.25028381172028,0.0,0.0,,0.0
5,lucene,,96936,0.017,5,5,1.0,0.6423945966732785,0.9971864589309012,12.284945532683583,0.0,0.0,,0.0
5,lucene,,97072,0.049,5,5,1.0,0.2778461626851645,0.9793440298552835,13.4964252465794,0.0,0.0,,0.0
5,lucene,,97953,0.053,5,4,0.8,0.47196221783385756,0.8449787607380506,10.77371901428583,0.0,0.0,,0.0
5,lucene,,97961,0.021,5,5,1.0,0.7502314486080166,0.948244434167963,13.81189012336513,0.0,0.0,,0.0
5,lucene,,98278,0.028,5,5,1.0,0.7362193020114102,1.0,13.669733851395918,0.08053759140450223,0.058823529411764705,17,0.058823529411764705
5,lucene,,98541,0.056,5,5,1.0,0.5866052694628284,0.9783916606226026,11.319607253646886,0.0,0.0,,0.0
5,lucene,,98781,0.051000000000000004,5,5,1.0,0.7246416940704944,0.9935745017429146,10.719480655897856,0.0,0.0,,0.0
5,lucene,,101921,0.043000000000000003,5,5,1.0,0.9194774735322383,0.8696342017068366,10.930960369793672,0.0,0.0,,0.0
5,lucene,,101952,0.023,5,5,1.0,0.6913985280998197,0.9847386154265337,16.131213565291738,0.0,0.0,,0.0
5,lucene,,102750,0.04,5,5,1.0,0.21555415925898963,1.0,15.56189012336513,0.0,0.0,,0.0
5,lucene,,103286,0.023,5,4,0.8,1.3547909548792783,0.8911116443779258,11.7082541375001,0.0,0.0,,0.0
5,lucene,,103667,0.042,5,5,1.0,0.5749706877642095,0.9608915033136595,12.284945532683583,0.0,0.0,,0.0
5,lucene,,103816,0.051000000000000004,5,5,1.0,0.9335394353102969,0.8933262398106402,10.50028381172028,0.0,0.0,,0.0
5,lucene,,104732,0.02,5,5,1.0,0.501449134144983,0.9858865741570014,15.31189012336513,0.0,0.0,,0.0
5,lucene,,107711,0.036000000000000004,5,5,1.0,0.5469511835008606,0.9977682359878776,15.4964252465794,0.0,0.0,,0.0
5,lucene,,108442,0.044,5,5,1.0,0.615790962925763,0.9398594462835703,11.781086967542706,0.0,0.0,,0.0
5,lucene,,109009,0.055,5,5,1.0,1.4539149023190105,0.8752035779582457,12.896298648830369,0.3393235539088661,0.5,2,0.5
5,lucene,,109177,0.027,5,5,1.0,0.7218874821768586,0.937769185121893,15.127355000150859,0.0,0.0,,0.0
5,lucene,,110148,0.039,5,5,1.0,0.17551158021376867,1.0,12.75028381172028,0.0,0.0,,0.0
5,lucene,,113673,0.037,5,5,1.0,0.6268084109480557,0.9863660239512111,13.350410409469312,0.0,0.0,,0.0
5,lucene,,113847,0.039,5,5,1.0,0.9873233666637989,0.9579089807803154,10.33469233718552,0.0,0.0,,0.0
5,lucene,,114078,0.028,5,5,1.0,0.6993761327589048,0.9563553301178044,13.15015721397125,0.0,0.0,,0.0
5,lucene,,116420,0.038,5,4,0.8,0.9584521831513763,0.8625838659964847,13.154648767857287,0.0,0.0,,0.0
5,lucene,,116550,0.065,5,4,0.8,0.8486750364148945,0.8264351832336406,14.154648767857287,0.0,0.0,,0.0
5,lucene,,119501,0.051000000000000004,5,5,1.0,0.6521117014695583,1.0,11.638930695573494,0.0,0.0,,0.0
5,lucene,,120308,0.03,5,5,1.0,0.8213110387909357,0.9869127835392405,13.91587528625504,0.0,0.0,,0.0
5,lucene,,120320,0.021,5,4,0.8,0.777698444662735,0.8702829971298213,10.011859507142916,0.0,0.0,,0.0
1,ii,,370,0.193,5,5,1.0,1.470302091977257,0.8878931377100803,13.527228402401827,0.0,0.0,,0.0
5,lucene,,120479,0.052000000000000005,5,5,1.0,0.6692891568968284,0.962995768691927,14.715622090756977,0.11273453491578382,0.2,5,0.2
5,lucene,,124823,0.029,5,5,1.0,0.8857567169790737,1.0,14.950537007218344,0.0,0.0,,0.0
5,lucene,,124849,0.048,5,5,1.0,0.37421047507448607,1.0,12.465622090756977,0.0,0.0,,0.0
5,lucene,,124936,0.028,5,5,1.0,0.32251369075555725,0.9797120692344223,13.7464252465794,0.0,0.0,,0.0
5,lucene,,127453,0.05,5,5,1.0,0.641315675494497,0.976664383476404,15.446678442077467,0.054461735142059306,0.04,25,0.04
1,ii,,910,0.193,5,5,1.0,0.2717441165227763,0.983602713688175,14.9964252465794,0.0,0.0,,0.0
5,lucene,,128079,0.016,5,5,1.0,0.9319612351784605,0.9826991753142925,12.450537007218344,0.0,0.0,,0.0
5,lucene,,128111,0.049,5,5,1.0,0.7866707266422882,0.9485093409175848,13.815748688506009,0.0,0.0,,0.0
5,lucene,,128224,0.053,5,5,1.0,0.58880203649578,0.9707186313484748,12.235198728181647,0.0,0.0,,0.0
5,lucene,,129008,0.055,5,5,1.0,0.515059360840748,0.9772829874371133,15.877355000150859,0.0,0.0,,0.0
1,ii,,2024,0.178,5,5,1.0,0.38898783148426525,1.0,14.531086967542706,0.0,0.0,,0.0
5,lucene,,129498,0.051000000000000004,5,5,1.0,0.8372102550644698,0.9258138542520676,9.988424304577366,0.0,0.0,,0.0
5,lucene,,130446,0.054,5,5,1.0,0.3973027750835254,1.0,11.004142376861159,0.0,0.0,,0.0
5,lucene,,130819,0.051000000000000004,5,5,1.0,0.7884668533177004,0.9949910601355324,13.004142376861159,0.10338419096408336,0.07692307692307693,13,0.07692307692307693
1,ii,,2702,0.168,5,5,1.0,0.4194490724068827,0.9671455789574042,13.81189012336513,0.0,0.0,,0.0
5,lucene,,131331,0.028,5,5,1.0,0.46440004119913275,0.9667356059425595,14.531086967542706,0.0,0.0,,0.0
5,lucene,,131910,0.052000000000000005,5,4,0.8,0.4735917763745339,0.7585122747695594,9.4582541375001,0.0,0.0,,0.0
5,lucene,,134316,0.036000000000000004,5,5,1.0,0.5421562425221014,1.0,13.385072130432615,0.14942018843908603,0.25,4,0.25
5,lucene,,134401,0.045,5,5,1.0,0.42174553611288806,0.9713412497593746,8.473339221038733,0.0,0.0,,0.0
1,ii,,3029,0.159,5,5,1.0,0.5093378751490067,0.9938401843867608,11.184818934934553,0.0,0.0,,0.0
5,lucene,,135223,0.052000000000000005,5,5,1.0,0.9766976112558777,0.9849376807195105,8.561606311644852,0.0,0.0,,0.0
5,lucene,,136037,0.02,5,5,1.0,0.5435074868802959,0.9859011714852209,16.427101804652793,0.30008372237821507,0.5,2,0.5
1,ii,,3569,0.101,5,5,1.0,1.0692992180595873,0.8851988231521529,14.058031558224252,0.0,0.0,,0.0
5,lucene,,138072,0.053,5,4,0.8,1.0336855978596062,0.9128283790793194,11.761859507142916,0.0,0.0,,0.0
1,ii,,4347,0.23900000000000002,5,5,1.0,0.58522645764053,0.97095999420239,12.865495493007945,0.0,0.0,,0.0
1,ii,,10055,0.19,5,5,1.0,0.6883629238224117,0.9947369905855882,12.373212623289701,0.0,0.0,,0.0
1,ii,,10514,0.17500000000000002,5,5,1.0,0.6213312805190474,1.0,13.385072130432615,0.0,0.0,,0.0
1,ii,,11571,0.10300000000000001,5,5,1.0,0.5067187057032211,1.0,14.100410409469312,0.0,0.0,,0.0
1,ii,,12569,0.149,5,5,1.0,0.4995106151203758,0.9595794982655249,14.696678442077467,0.0,0.0,,0.0
1,ii,,12649,0.181,5,5,1.0,0.5175002340185412,0.942465558781693,11.781086967542706,0.0,0.0,,0.0
1,ii,,12721,0.082,5,5,1.0,0.5880227970387162,1.0,13.635072130432615,0.0,0.0,,0.0
1,ii,,13814,0.116,5,5,1.0,0.5040459152808981,0.979439723530366,15.211763525616098,0.05545993773306824,0.04,25,0.04
1,ii,,14328,0.154,5,5,1.0,0.7152800778017899,0.9978750640973449,16.27722840240183,0.09195746100885036,0.125,8,0.125
1,ii,,15324,0.14100000000000001,5,5,1.0,1.1995873633164509,0.9677854141708199,10.75028381172028,0.0,0.0,,0.0
1,ii,,15415,0.153,5,5,1.0,0.7373627151412093,0.9626366141755612,15.461763525616098,0.0,0.0,,0.0
1,ii,,15479,0.14400000000000002,5,5,1.0,0.6279044133467757,0.971090904859204,14.596551844328435,0.0,0.0,,0.0
1,ii,,16472,0.148,5,5,1.0,1.6360820050270006,0.8551087926616788,10.0381711090793,0.0,0.0,,0.0
1,ii,,17039,0.113,5,5,1.0,0.4673679225946231,0.9754462037758486,14.662016721114163,0.0,0.0,,0.0
1,ii,,20028,0.193,5,5,1.0,0.5661532884179984,0.9948795341663074,12.719480655897856,0.0,0.0,,0.0
1,ii,,20530,0.17200000000000001,5,5,1.0,0.765215372901826,0.9658772974723877,13.281086967542706,0.21817731481606953,1.0,1,1.0
1,ii,,21050,0.094,5,5,1.0,0.6318631499863054,0.9813707184681614,13.169733851395918,0.0,0.0,,0.0
1,ii,,21058,0.137,5,5,1.0,0.9676808240704824,0.9605406603063847,12.553889181363095,0.0,0.0,,0.0
1,ii,,22074,0.137,5,5,1.0,0.4400364484061431,0.9664511122816648,11.08469233718552,0.0,0.0,,0.0
1,ii,,22822,0.134,5,5,1.0,0.2996233818396793,1.0,16.81189012336513,0.0,0.0,,0.0
1,ii,,25268,0.164,5,5,1.0,0.6434039509100923,0.9493148571759532,13.115495493007945,0.0741556713454576,0.047619047619047616,21,0.047619047619047616
1,ii,,26008,0.084,5,5,1.0,1.5195781539819062,0.9675005070095186,11.922959427791637,0.0,0.0,,0.0
1,ii,,26222,0.182,5,5,1.0,0.3508177178844434,1.0,10.93867750007543,0.0,0.0,,0.0
1,ii,,26932,0.152,5,5,1.0,0.8796445436266752,0.959470159487385,12.300030616222216,0.0,0.0,,0.0
1,ii,,27242,0.16,5,5,1.0,1.258020034953621,0.957458882831036,14.553889181363095,0.0,0.0,,0.0
1,ii,,27838,0.163,5,5,1.0,0.23559228596806484,1.0,14.2464252465794,0.0,0.0,,0.0
1,ii,,28090,0.16,5,5,1.0,0.7102925324862188,1.0,9.977197786179612,0.0,0.0,,0.0
1,ii,,28159,0.11,5,5,1.0,0.21670314195060014,1.0,16.346551844328435,0.11832856584025188,0.16666666666666666,6,0.16666666666666666
1,ii,,28340,0.182,5,5,1.0,0.4861013665594386,0.9876569568621398,14.766001884004073,0.0,0.0,,0.0
1,ii,,29631,0.093,5,5,1.0,1.4248646321676168,0.8987094508464477,13.377355000150859,0.0,0.0,,0.0
1,ii,,30838,0.077,5,5,1.0,1.0052276680705627,0.9535403274731303,11.684818934934553,0.0,0.0,,0.0
1,ii,,31321,0.186,5,5,1.0,0.6232162059817625,0.9937542227827872,15.930960369793672,0.0,0.0,,0.0
1,ii,,31444,0.157,5,5,1.0,0.5199918057690707,0.9774564009279751,15.180960369793672,0.0,0.0,,0.0
1,ii,,32215,0.115,5,5,1.0,1.3524438287341662,0.9500877852710348,9.303889181363095,0.0,0.0,,0.0
1,ii,,32234,0.155,5,5,1.0,0.40679115593599163,1.0,17.80803155822425,0.17714752793103522,0.3333333333333333,3,0.3333333333333333
1,ii,,32386,0.17500000000000002,5,5,1.0,0.3240932600823245,0.9818591958247704,13.531086967542706,0.0,0.0,,0.0
1,ii,,33173,0.093,5,5,1.0,0.9458540948927879,1.0,13.669733851395918,0.0,0.0,,0.0
1,ii,,34587,0.158,5,5,1.0,0.7953422994813265,0.9802074543092747,9.138930695573494,0.0,0.0,,0.0
1,ii,,34739,0.127,5,5,1.0,0.903144577900953,1.0,13.804522170108255,0.0,0.0,,0.0
1,ii,,35227,0.167,5,5,1.0,0.492472096321895,0.9720079397184095,12.815748688506009,0.0,0.0,,0.0
1,ii,,35553,0.136,5,5,1.0,0.964193391497095,0.9900395449127565,13.781086967542706,0.0,0.0,,0.0
1,ii,,35823,0.075,5,5,1.0,2.4165390779863625,0.7623594966311867,8.218847667152694,0.0,0.0,,0.0
